 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,954,1,1,69,134,69,69,69.0,0.0,134,134,134.0,0.0,212788.26,2096.436059,954.0,0.0,954,954,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1048.218029,1048.218029,69,134,90.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,136.0,69.0,134.0,20,0,0,0,0,0,0,1,69,1,134,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,98257,2,2,100,186,50,50,50.0,0.0,93,93,93.0,0.0,2910.734095,40.70956777,32752.33333,56724.37527,98252,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,20.35478388,20.35478388,50,93,67.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,84.0,50.0,93.0,40,0,0,0,0,0,0,2,100,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,23848,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83.86447501,23848.0,0.0,23848,23848,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.9322375,41.9322375,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1144,61,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,338598,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,484.3501734,11.81341886,112866.0,195444.6144,338546,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,40,5.906709431,5.906709431,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60392,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,413,519,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,175,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,525714.2857,22857.14286,58.33333333,99.3042463,173,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11428.57143,11428.57143,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60570,1,1,46,138,46,46,46.0,0.0,138,138,138.0,0.0,3037.807495,33.01964669,60570.0,0.0,60570,60570,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.50982334,16.50982334,46,138,76.66666667,53.11622477,2821.333333,0,0,0,0,0,0,0,0,1,115.0,46.0,138.0,20,0,0,0,0,0,0,1,46,1,138,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,585987.2611,25477.70701,52.33333333,88.91194146,155,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12738.8535,12738.8535,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,818,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,229828.8509,4889.97555,272.6666667,466.2106105,811,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,2444.987775,2444.987775,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,64,0,0,0,0,0,0,2,66,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115842674,16,14,437,746,437,0,27.3125,109.25,746,0,53.28571429,199.3768865,10.21212615,0.258971923,3994574.966,4856116.847,10000000,34,116000000,7722844.933,4106223.433,10100000,36595,111000000,8563308.308,3625722.492,10100000,20161,0,0,0,0,520,456,0.138118359,0.120853564,0,746,38.16129032,153.0076462,23411.33978,0,0,0,1,0,0,0,0,0,39.43333333,27.3125,53.28571429,520,0,0,0,0,0,0,16,437,14,746,29200,340,1,32,109572.1818,242015.2967,839275,36285,10000000.0,3827.173626,10000000,9999914,BENIGN
443,731983,9,10,703,3950,267,0,78.11111111,103.3022803,1448,0,395.0,587.483144,6356.705005,25.95688698,40665.72222,52344.90464,143356,4,636807,79600.875,79394.66274,238990,190,637041,70782.33333,73844.16834,197386,4,0,0,0,0,296,328,12.29536752,13.66151946,0,1448,232.65,442.7331708,196012.6605,0,0,0,1,0,0,0,0,1,244.8947368,78.11111111,395.0,296,0,0,0,0,0,0,9,703,10,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60024,101,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,118811.8812,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9900.990099,9900.990099,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115125413,16,14,402,1181,402,0,25.125,100.5,1181,0,84.35714286,315.6355267,13.75022212,0.260585384,3969841.828,4886921.768,10000000,16,115000000,7675027.533,4201122.961,10000000,269,111000000,8501760.923,3767577.099,10000000,1060,0,0,0,0,520,456,0.138978872,0.121606513,0,1181,51.06451613,221.7754022,49184.32903,0,0,0,1,0,0,0,0,0,52.76666667,25.125,84.35714286,520,0,0,0,0,0,0,16,402,14,1181,29200,939,1,32,25971.72727,7715.934967,49235,23545,10000000.0,7974.741568,10000000,9997817,BENIGN
139,12218,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,163.6929121,12218.0,0.0,12218,12218,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,81.84645605,81.84645605,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,65535,269,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,56,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,214285.7143,35714.28571,56.0,0.0,56,56,56,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0,0,0,40,0,35714.28571,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,64919,4,4,132,772,33,33,33.0,0.0,193,193,193.0,0.0,13925.04506,123.2304872,9274.142857,19099.25986,51048,1,64740,21580.0,37296.25005,64646,46,51276,17092.0,29600.74832,51272,1,0,0,0,0,104,80,61.61524361,61.61524361,33,193,104.1111111,84.32740427,7111.111111,0,0,0,0,0,0,0,0,1,117.125,33.0,193.0,104,0,0,0,0,0,0,4,132,4,772,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,92,348,46,46,46.0,0.0,174,174,174.0,0.0,2315789.474,21052.63158,63.33333333,103.6355795,183,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10526.31579,10526.31579,46,174,97.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,121.5,46.0,174.0,64,0,0,0,0,0,0,2,92,2,348,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11773425,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.339748204,3924475.0,6710981.086,11700000,66,11700000,5836750.0,8254317.672,11700000,66,0,0.0,0.0,0,0,0,0,0,0,96,32,0.254811153,0.084937051,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,1,0,3898,3898,0,32,66.0,0.0,66,66,11700000.0,0.0,11700000,11700000,BENIGN
53,224,2,2,70,264,35,35,35.0,0.0,132,132,132.0,0.0,1491071.429,17857.14286,74.66666667,90.97985125,176,0,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,64,64,8928.571429,8928.571429,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35.0,132.0,64,0,0,0,0,0,0,2,70,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4465328,5,5,464,1887,446,0,92.8,197.4618951,1637,0,377.4,711.3949677,526.5010767,2.239477145,496147.5556,1320778.877,4002895,35,462433,115608.25,191014.7633,401020,270,4445655,1111413.75,1934921.681,4002941,259,0,0,0,0,120,112,1.119738572,1.119738572,0,1637,213.7272727,493.2581659,243303.6182,0,0,0,1,0,0,0,0,1,235.1,92.8,377.4,120,0,0,0,0,0,0,5,464,5,1887,29200,30,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23528,1,1,58,74,58,58,58.0,0.0,74,74,74.0,0.0,5610.33662,85.00510031,23528.0,0.0,23528,23528,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.50255015,42.50255015,58,74,63.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,95.0,58.0,74.0,32,0,0,0,0,0,0,1,58,1,74,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60349,1,1,45,141,45,45,45.0,0.0,141,141,141.0,0.0,3082.072611,33.14056571,60349.0,0.0,60349,60349,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.57028285,16.57028285,45,141,77.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,115.5,45.0,141.0,32,0,0,0,0,0,0,1,45,1,141,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54382,2,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,61,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51676,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,8000,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,119866,3,5,315,4254,309,0,105.0,176.6946519,1460,0,850.8,775.8087393,38117.56461,66.74119433,17123.71429,25763.02706,56143,1,63453,31726.5,29519.58679,52600,10853,67282,16820.5,33461.13372,67012,1,0,0,0,0,72,112,25.02794788,41.71324646,0,1460,507.6666667,689.4570327,475351.0,0,0,0,1,0,0,0,0,1,571.125,105.0,850.8,72,0,0,0,0,0,0,3,315,5,4254,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167,2,2,76,258,38,38,38.0,0.0,129,129,129.0,0.0,2000000.0,23952.09581,55.66666667,91.22134253,161,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11976.0479,11976.0479,38,129,74.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,93.0,38.0,129.0,64,0,0,0,0,0,0,2,76,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2720,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1102.941176,1360.0,1855.448194,2672,48,2720,1360.0,1855.448194,2672,48,0,0.0,0.0,0,0,0,0,0,0,96,0,1102.941176,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,322,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35278,58,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,637931.0345,51724.13793,29.0,35.35533906,54,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,20,34482.75862,17241.37931,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1120,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,192,2,2,60,194,30,30,30.0,0.0,97,97,97.0,0.0,1322916.667,20833.33333,64.0,65.36818798,133,3,3,3.0,0.0,3,3,56,56.0,0.0,56,56,0,0,0,0,80,80,10416.66667,10416.66667,30,97,56.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,71.0,30.0,97.0,80,0,0,0,0,0,0,2,60,2,194,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,106456,1,1,49,158,49,49,49.0,0.0,158,158,158.0,0.0,1944.465319,18.78710453,106456.0,0.0,106456,106456,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.393552266,9.393552266,49,158,85.33333333,62.93117934,3960.333333,0,0,0,0,0,0,0,0,1,128.0,49.0,158.0,32,0,0,0,0,0,0,1,49,1,158,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54897,117,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,102564.1026,17094.01709,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8547.008547,8547.008547,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1033,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,272216,8,11,549,4424,196,0,68.625,80.54269054,1460,0,402.1818182,612.3951042,18268.58083,69.79751374,15123.11111,27802.70295,102159,0,251743,35963.28571,36324.58955,102159,3,247194,24719.4,47019.93158,127230,1,0,0,0,0,172,232,29.38842684,40.4090869,0,1460,248.65,479.9165799,230319.9237,0,0,0,1,0,0,0,0,1,261.7368421,68.625,402.1818182,172,0,0,0,0,0,0,8,549,11,4424,8192,66,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37992,24,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41666.66667,41666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,319,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30439,1,1,46,78,46,46,46.0,0.0,78,78,78.0,0.0,4073.721213,65.70518085,30439.0,0.0,30439,30439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.85259043,32.85259043,46,78,56.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,85.0,46.0,78.0,20,0,0,0,0,0,0,1,46,1,78,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42128,80,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37500.0,40.0,12.72792206,49,31,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,12500.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48648,1,1,61,139,61,61,61.0,0.0,139,139,139.0,0.0,4111.165927,41.11165927,48648.0,0.0,48648,48648,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.55582963,20.55582963,61,139,87.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,130.5,61.0,139.0,20,0,0,0,0,0,0,1,61,1,139,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118764834,24,21,1790,3757,517,0,74.58333333,159.7538641,1654,0,178.9047619,451.7957398,46.70574456,0.378900037,2699200.773,4355662.41,10000000,3,119000000,5163688.435,4898751.451,10000000,3,114000000,5709676.2,4967857.56,10000000,253,0,0,0,0,776,680,0.20208002,0.176820017,0,1654,120.5869565,326.8071518,106802.9145,0,0,0,1,0,0,0,0,0,123.2666667,74.58333333,178.9047619,776,0,0,0,0,0,0,24,1790,21,3757,29200,1039,6,32,358849.0,1113633.062,3716579,22905,10000000.0,5982.185754,10000000,10000000,BENIGN
53,24697,2,2,70,692,35,35,35.0,0.0,346,346,346.0,0.0,30853.94987,161.9629915,8232.333333,14252.75743,24690,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,80.98149573,80.98149573,35,346,159.4,170.3417154,29016.3,0,0,0,0,0,0,0,0,1,199.25,35.0,346.0,40,0,0,0,0,0,0,2,70,2,692,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61652,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,589,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1121212.121,20202.0202,66.0,111.718396,195,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,10101.0101,10101.0101,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,74686,8,5,545,4862,192,0,68.125,79.64642849,1936,0,972.4,906.0247237,72396.43307,174.0620732,6223.833333,9177.647627,23811,24,74686,10669.42857,11674.9227,28374,24,28517,7129.25,11406.47618,23991,50,0,0,0,0,172,112,107.115122,66.94695124,0,1936,386.2142857,679.6268409,461892.6429,0,0,0,1,0,0,0,0,0,415.9230769,68.125,972.4,172,0,0,0,0,0,0,8,545,5,4862,8192,288,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60985202,10,10,588,225,540,0,58.8,169.0869599,213,0,22.5,66.98134069,13.33110285,0.32794841,3209747.474,4738654.977,10000000,101,60400000,6706685.778,4998053.358,10100000,634,60900000,6770492.889,4923515.628,10100000,1804,0,0,0,0,212,284,0.163974205,0.163974205,0,540,38.71428571,123.6637145,15292.71429,0,0,0,1,0,0,0,0,1,40.65,58.8,22.5,212,0,0,0,0,0,0,10,588,10,225,8192,110,9,20,63505.33333,31709.70342,128232,50433,9996523.333,10234.63693,10000000,9975652,BENIGN
